area_use,area_supply,rooms,households,uuid,restrooms,space,management_fee_summer,area_supply_pyeong,floor_plan_url,management_fee_winter,management_fee_year,entrance,apartment_uuid
138.96,175.21,3,114,apartmenttype_1136,2,175B㎡,684429.0,53,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=5,662369.0,630205.0,복합식,apartment_1165010852
149.08,187.98,3,34,apartmenttype_1137,2,187A㎡,734273.0,56,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=6,710608.0,676101.0,복합식,apartment_1165010852
149.17,188.09,3,72,apartmenttype_1138,2,188B㎡,734717.0,56,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=7,711037.0,676509.0,복합식,apartment_1165010852
149.84,188.94,3,29,apartmenttype_1139,2,188C㎡,738017.0,57,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=8,714230.0,679548.0,복합식,apartment_1165010852
151.61,191.17,3,29,apartmenttype_1140,2,191A㎡,746734.0,57,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=9,722667.0,687575.0,복합식,apartment_1165010852
152.33,192.08,3,41,apartmenttype_1141,2,192B㎡,750281.0,58,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=11,726099.0,690840.0,복합식,apartment_1165010852
161.94,204.2,4,26,apartmenttype_1142,2,204㎡,797613.0,61,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=12,771906.0,734423.0,복합식,apartment_1165010852
164.21,207.05,4,44,apartmenttype_1143,2,207B㎡,808794.0,62,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=13,782727.0,744718.0,복합식,apartment_1165010852
165.27,208.39,4,26,apartmenttype_1144,2,208A㎡,814015.0,63,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=14,787779.0,749525.0,복합식,apartment_1165010852
172.28,217.22,4,8,apartmenttype_1145,2,217A㎡,848542.0,65,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=15,821193.0,781317.0,복합식,apartment_1165010852
172.94,218.06,4,4,apartmenttype_1146,2,218B㎡,851792.0,66,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=16,824339.0,784310.0,복합식,apartment_1165010852
174.78,220.39,3,72,apartmenttype_1147,2,220㎡,860855.0,66,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=17,833109.0,792654.0,복합식,apartment_1165010852
177.15,223.36,3,43,apartmenttype_1148,2,223㎡,872528.0,67,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=18,844406.0,803403.0,복합식,apartment_1165010852
200.18,252.41,4,4,apartmenttype_1149,2,252㎡,985959.0,76,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=19,954182.0,907847.0,복합식,apartment_1165010852
205.07,258.57,3,71,apartmenttype_1150,3,258㎡,1010044.0,78,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=20,977491.0,930024.0,복합식,apartment_1165010852
207.1,261.13,4,8,apartmenttype_1151,2,261㎡,1020043.0,79,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=21,987167.0,939231.0,복합식,apartment_1165010852
220.55,278.09,3,45,apartmenttype_1152,3,278㎡,1086289.0,84,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=22,1051278.0,1000229.0,복합식,apartment_1165010852
238.62,300.88,3,7,apartmenttype_1153,3,300㎡,1175291.0,91,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=23,1137411.0,1082179.0,복합식,apartment_1165010852
242.26,305.47,3,7,apartmenttype_1154,3,305㎡,1193219.0,92,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3104&ptpId=24,1154761.0,1098686.0,복합식,apartment_1165010852
59.9,81.47,3,62,apartmenttype_1155,2,81A㎡,108019.0,24,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=1,125739.0,108855.0,계단식,apartment_1165010853
59.93,82.34,3,4,apartmenttype_1156,2,82B㎡,108073.0,24,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=2,125802.0,108910.0,계단식,apartment_1165010853
84.68,113.35,3,23,apartmenttype_1157,2,113B㎡,152705.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=4,177756.0,153888.0,계단식,apartment_1165010853
84.93,113.74,3,22,apartmenttype_1158,2,113C㎡,153156.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=5,178281.0,154342.0,계단식,apartment_1165010853
84.94,114.1,3,6,apartmenttype_1159,2,114D㎡,153174.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=6,178302.0,154360.0,계단식,apartment_1165010853
84.97,113.88,3,126,apartmenttype_1160,2,113A㎡,153229.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=3,178365.0,154415.0,계단식,apartment_1165010853
110.32,141.8,4,80,apartmenttype_1161,2,141㎡,198942.0,42,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=14,231578.0,200482.0,계단식,apartment_1165010853
131.16,167.18,4,40,apartmenttype_1162,2,167㎡,236524.0,50,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=7,275325.0,238355.0,계단식,apartment_1165010853
136.44,173.76,4,40,apartmenttype_1163,2,173㎡,246045.0,52,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=8,286408.0,247950.0,계단식,apartment_1165010853
149.6,198.45,5,2,apartmenttype_1164,3,198A㎡,269777.0,60,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=11,314033.0,271865.0,계단식,apartment_1165010853
150.83,200.86,4,2,apartmenttype_1165,2,200B㎡,271995.0,60,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=12,316615.0,274101.0,계단식,apartment_1165010853
151.55,201.25,4,2,apartmenttype_1166,2,201C㎡,273293.0,60,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=9,318127.0,275409.0,계단식,apartment_1165010853
157.13,200.83,4,1,apartmenttype_1167,2,200D㎡,283356.0,60,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=13,329840.0,285550.0,계단식,apartment_1165010853
176.35,224.42,4,1,apartmenttype_1168,3,224㎡,318016.0,68,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=10,370185.0,320478.0,계단식,apartment_1165010853
84.82,105.8,3,355,apartmenttype_1169,2,105A㎡,260397.0,32,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=491&ptpId=1,355714.0,287448.0,계단식,apartment_1165010854
84.87,105.86,3,72,apartmenttype_1170,2,105D1㎡,260550.0,32,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=491&ptpId=7,355923.0,287618.0,계단식,apartment_1165010854
84.17,112.07,3,61,apartmenttype_1171,2,112B㎡,295207.0,33,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=2,325072.0,290248.0,계단식,apartment_1165010855
84.8,111.13,3,173,apartmenttype_1172,2,111A㎡,297417.0,33,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=5,327505.0,292420.0,계단식,apartment_1165010855
84.96,111.42,3,112,apartmenttype_1173,2,111C㎡,297978.0,33,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=1,328123.0,292972.0,계단식,apartment_1165010855
111.01,145.17,4,56,apartmenttype_1174,2,145C㎡,389343.0,43,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=3,428730.0,382801.0,계단식,apartment_1165010855
111.89,144.67,4,31,apartmenttype_1175,2,144A㎡,392429.0,43,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=7,432129.0,385836.0,계단식,apartment_1165010855
111.95,144.83,4,17,apartmenttype_1176,2,144B㎡,392640.0,43,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=6,432361.0,386043.0,계단식,apartment_1165010855
134.27,171.74,4,52,apartmenttype_1177,2,171㎡,470922.0,52,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=4,518563.0,463010.0,계단식,apartment_1165010855
14.1,22.65,1,96,apartmenttype_1178,1,22A㎡,nan,6,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125532&ptpId=1,nan,nan,계단식,apartment_1165010856
15.64,25.01,1,6,apartmenttype_1179,1,25E㎡,nan,7,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125532&ptpId=5,nan,nan,계단식,apartment_1165010856
17.9,28.49,1,7,apartmenttype_1180,1,28B㎡,nan,8,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125532&ptpId=2,nan,nan,계단식,apartment_1165010856
18.25,29.72,1,13,apartmenttype_1181,1,29C㎡,nan,9,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125532&ptpId=3,nan,nan,계단식,apartment_1165010856
19.59,31.09,1,6,apartmenttype_1182,1,31F㎡,nan,9,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125532&ptpId=6,nan,nan,계단식,apartment_1165010856
21.12,33.63,1,13,apartmenttype_1183,1,33G㎡,nan,10,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125532&ptpId=7,nan,nan,계단식,apartment_1165010856
21.22,33.97,1,13,apartmenttype_1184,1,33D㎡,nan,10,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125532&ptpId=4,nan,nan,계단식,apartment_1165010856
59.97,84.03,3,78,apartmenttype_1185,2,84A㎡,nan,25,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=1,nan,nan,계단식,apartment_1165010857
74.9,98.41,3,32,apartmenttype_1186,2,98B㎡,nan,29,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=3,nan,nan,계단식,apartment_1165010857
74.93,97.72,3,48,apartmenttype_1187,2,97A㎡,nan,29,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=2,nan,nan,계단식,apartment_1165010857
83.12,108.94,3,24,apartmenttype_1188,2,108A㎡,nan,33,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=4,nan,nan,계단식,apartment_1165010857
84.93,111.66,3,145,apartmenttype_1189,2,111B㎡,nan,33,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=6,nan,nan,계단식,apartment_1165010857
84.94,111.11,3,368,apartmenttype_1190,2,111A㎡,nan,33,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=5,nan,nan,계단식,apartment_1165010857
84.97,112.68,3,27,apartmenttype_1191,2,112C㎡,nan,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=7,nan,nan,계단식,apartment_1165010857
114.7,144.03,4,83,apartmenttype_1192,2,144B㎡,nan,43,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=9,nan,nan,계단식,apartment_1165010857
114.94,142.45,4,203,apartmenttype_1193,2,142A㎡,nan,43,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=8,nan,nan,계단식,apartment_1165010857
135.02,168.12,4,27,apartmenttype_1194,2,168B㎡,nan,50,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=11,nan,nan,계단식,apartment_1165010857
135.83,167.93,4,34,apartmenttype_1195,2,167A㎡,nan,50,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=10,nan,nan,계단식,apartment_1165010857
178.68,219.59,5,22,apartmenttype_1196,3,219A㎡,nan,66,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=12,nan,nan,계단식,apartment_1165010857
205.02,260.38,4,1,apartmenttype_1197,4,260㎡,nan,78,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=13,nan,nan,계단식,apartment_1165010857
238.73,299.89,6,1,apartmenttype_1198,5,299㎡,nan,90,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=14,nan,nan,계단식,apartment_1165010857
80.5,107.07,3,32,apartmenttype_1199,2,107D㎡,nan,32,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118791&ptpId=5,nan,nan,계단식,apartment_1165010858
80.51,105.25,3,128,apartmenttype_1200,2,105A㎡,nan,31,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118791&ptpId=3,nan,nan,계단식,apartment_1165010858
80.53,104.92,3,95,apartmenttype_1201,2,104A-1㎡,nan,31,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118791&ptpId=1,nan,nan,계단식,apartment_1165010858
80.59,106.72,3,32,apartmenttype_1202,2,106B㎡,nan,32,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118791&ptpId=4,nan,nan,계단식,apartment_1165010858
26.35,32.13,1,15,apartmenttype_1203,1,32E㎡,nan,9,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=137216&ptpId=1,nan,nan,계단식,apartment_1165010859
26.45,32.25,1,15,apartmenttype_1204,1,32C㎡,nan,9,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=137216&ptpId=3,nan,nan,계단식,apartment_1165010859
27.7,33.77,1,15,apartmenttype_1205,1,33G㎡,nan,10,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=137216&ptpId=4,nan,nan,계단식,apartment_1165010859
28.58,34.85,1,15,apartmenttype_1206,1,34B㎡,nan,10,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=137216&ptpId=5,nan,nan,계단식,apartment_1165010859
28.65,34.93,1,15,apartmenttype_1207,1,34D㎡,nan,10,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=137216&ptpId=6,nan,nan,계단식,apartment_1165010859
28.75,35.06,1,15,apartmenttype_1208,1,35A㎡,nan,10,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=137216&ptpId=7,nan,nan,계단식,apartment_1165010859
59.98,83.85,3,167,apartmenttype_1209,2,83A㎡,nan,25,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=13,nan,nan,계단식,apartment_1165010860
59.99,85.04,3,34,apartmenttype_1210,2,85D㎡,nan,25,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=19,nan,nan,계단식,apartment_1165010860
74.91,101.27,3,34,apartmenttype_1211,2,101A㎡,nan,30,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=3,nan,nan,계단식,apartment_1165010860
74.98,102.21,4,68,apartmenttype_1212,2,102B㎡,nan,30,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=4,nan,nan,계단식,apartment_1165010860
84.51,112.78,3,331,apartmenttype_1213,2,112A㎡,nan,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=9,nan,nan,계단식,apartment_1165010860
84.84,113.93,3,39,apartmenttype_1214,2,113B㎡,nan,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=5,nan,nan,계단식,apartment_1165010860
84.87,115.05,3,30,apartmenttype_1215,2,115C㎡,nan,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=10,nan,nan,계단식,apartment_1165010860
90.72,123.6,3,30,apartmenttype_1216,2,123B㎡,nan,37,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=14,nan,nan,계단식,apartment_1165010860
90.97,122.36,3,9,apartmenttype_1217,2,122A㎡,nan,37,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=15,nan,nan,계단식,apartment_1165010860
100.31,127.98,4,222,apartmenttype_1218,2,127A㎡,nan,38,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=6,nan,nan,계단식,apartment_1165010860
100.41,128.21,4,32,apartmenttype_1219,2,128B㎡,nan,38,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=7,nan,nan,계단식,apartment_1165010860
115.71,150.31,3,4,apartmenttype_1220,3,150B㎡,nan,45,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=17,nan,nan,계단식,apartment_1165010860
115.99,150.27,3,4,apartmenttype_1221,3,150A㎡,nan,45,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=11,nan,nan,계단식,apartment_1165010860
119.41,148.8,4,186,apartmenttype_1222,2,148㎡,nan,45,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=8,nan,nan,계단식,apartment_1165010860
148.5,192.97,4,3,apartmenttype_1223,2,192㎡,nan,58,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=18,nan,nan,계단식,apartment_1165010860
59.69,80.87,3,33,apartmenttype_1224,2,80B1㎡,142938.0,24,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=3,146025.0,138614.0,계단식,apartment_1165010901
59.94,80.7,3,50,apartmenttype_1225,2,80A㎡,143537.0,24,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=1,146636.0,139194.0,계단식,apartment_1165010901
84.3,113.35,3,92,apartmenttype_1226,2,113B1㎡,201871.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=9,206230.0,195764.0,계단식,apartment_1165010901
84.41,112.56,3,31,apartmenttype_1227,2,112B㎡,202135.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=8,206500.0,196019.0,계단식,apartment_1165010901
84.6,112.17,3,17,apartmenttype_1228,2,112A㎡,202589.0,33,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=5,206964.0,196461.0,계단식,apartment_1165010901
84.61,113.81,3,23,apartmenttype_1229,2,113H㎡,202613.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=12,206989.0,196484.0,계단식,apartment_1165010901
84.81,112.5,3,153,apartmenttype_1230,2,112C㎡,203092.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=6,207478.0,196948.0,계단식,apartment_1165010901
84.93,113.56,3,9,apartmenttype_1231,2,113F㎡,203380.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=11,207772.0,197227.0,계단식,apartment_1165010901
101.31,135.12,4,37,apartmenttype_1232,2,135A㎡,242605.0,40,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=16,247843.0,235265.0,계단식,apartment_1165010901
101.34,134.92,4,121,apartmenttype_1233,2,134B㎡,242676.0,40,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=14,247917.0,235335.0,계단식,apartment_1165010901
101.78,135.18,4,32,apartmenttype_1234,2,135F㎡,243730.0,40,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=18,248993.0,236356.0,계단식,apartment_1165010901
101.85,136.14,4,14,apartmenttype_1235,2,136C㎡,243898.0,41,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=19,249164.0,236519.0,계단식,apartment_1165010901
101.95,135.15,4,20,apartmenttype_1236,2,135E㎡,244137.0,40,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=17,249409.0,236751.0,계단식,apartment_1165010901
114.62,152.56,4,33,apartmenttype_1237,2,152A㎡,274478.0,46,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=20,280405.0,266174.0,계단식,apartment_1165010901
114.68,153.1,4,123,apartmenttype_1238,2,153D㎡,274622.0,46,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=23,280552.0,266313.0,계단식,apartment_1165010901
114.71,152.71,4,165,apartmenttype_1239,2,152B㎡,274694.0,46,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=21,280625.0,266383.0,계단식,apartment_1165010901
59.09,87.56,3,18,apartmenttype_1240,2,87B1㎡,157595.0,26,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108832&ptpId=1,154312.0,151055.0,계단식,apartment_1165010902
59.21,88.27,3,38,apartmenttype_1241,2,88B4㎡,157914.0,26,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108832&ptpId=3,154625.0,151362.0,계단식,apartment_1165010902
84.41,123.95,3,11,apartmenttype_1242,2,123B㎡,225123.0,37,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108832&ptpId=5,220434.0,215782.0,계단식,apartment_1165010902
84.48,124.35,3,40,apartmenttype_1243,2,124B1㎡,225310.0,37,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108832&ptpId=11,220617.0,215961.0,계단식,apartment_1165010902
84.87,124.05,3,33,apartmenttype_1244,2,124C㎡,226350.0,37,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108832&ptpId=7,221635.0,216958.0,계단식,apartment_1165010902
59.93,82.02,3,17,apartmenttype_1245,2,82C㎡,162206.0,24,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107902&ptpId=1,152277.0,153117.0,계단식,apartment_1165011101
59.96,82.11,3,84,apartmenttype_1246,2,82A㎡,162287.0,24,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107902&ptpId=2,152353.0,153194.0,계단식,apartment_1165011101
84.34,114.49,3,37,apartmenttype_1247,2,114B㎡,228274.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107902&ptpId=4,214300.0,215483.0,계단식,apartment_1165011101
84.39,113.95,3,64,apartmenttype_1248,2,113A1㎡,228409.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107902&ptpId=3,214427.0,215610.0,계단식,apartment_1165011101
84.61,115.38,3,19,apartmenttype_1249,2,115G㎡,229005.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107902&ptpId=7,214987.0,216173.0,계단식,apartment_1165011101
114.39,155.43,4,32,apartmenttype_1250,2,155A㎡,309607.0,47,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107902&ptpId=5,290655.0,292259.0,계단식,apartment_1165011101
114.81,155.43,4,55,apartmenttype_1251,2,155B㎡,310743.0,47,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107902&ptpId=6,291722.0,293332.0,계단식,apartment_1165011101
