uuid,name,type,address,geometry,rating,pedestrian_entrance_uuid,vehicle_entrance_uuid
restaurant_28607,명수네 국물떡볶이 사당방배점,분식,서울특별시 서초구 방배동 453-12 1층 일부,POINT (126.9832109 37.480443),2.6,pedestrian_4101372588,localroad_4101372588
restaurant_28608,파리크라상서래점,경양식,서울특별시 서초구 반포동 95-9,POINT (126.9981057 37.4979155),3,pedestrian_2622713683,localroad_2622713683
restaurant_28609,RACHELEE COFFEE(레이첼리 커피),기타,서울특별시 서초구 우면동 10 101호,POINT (127.0265814 37.4683468),3.3,pedestrian_4634856397,localroad_4634856397
restaurant_28610,나는솔로포차 강남점,호프/통닭,서울특별시 서초구 서초동 1307-29 수호빌딩,POINT (127.0254877 37.5003341),3.6,pedestrian_1430655022,localroad_4944067989
restaurant_28612,르베르,경양식,서울특별시 서초구 양재동 10-38 1층,POINT (127.0377762 37.4822156),4.4,pedestrian_1694782828,localroad_1694782828
restaurant_28613,개화기 요정 4호점,한식,서울특별시 서초구 서초동 1307-13번지 지하1층,POINT (127.0252092 37.5000074),4.7,pedestrian_1430655025,localroad_4944067989
restaurant_28614,보영만두 서초교대점,분식,서울특별시 서초구 서초동 1669-14 1층 103호,POINT (127.0172563 37.4932828),3.1,pedestrian_3827548459,localroad_3827548459
restaurant_28675,맛반,한식,서울특별시 서초구 서초동 1553-5 지하1층 B106호,POINT (127.0096396 37.4920298),4.2,pedestrian_3030832644,localroad_3030832644
restaurant_28686,백스비어 방배역점,호프/통닭,서울특별시 서초구 방배동 911-17 1층,POINT (126.9962157 37.4819599),4.6,pedestrian_1696934717,localroad_1696934717
restaurant_28705,돼지연구소(3호점),한식,서울특별시 서초구 서초동 1357-19 1층,POINT (127.0305662 37.4880495),4,pedestrian_3690640323,localroad_3690640323
restaurant_28722,춘자야,한식,서울특별시 서초구 서초동 1308-25 강남오피스텔 102호,POINT (127.0245637 37.5009392),3.1,pedestrian_1430655021,localroad_1430655018
restaurant_28733,도마,한식,서울특별시 서초구 서초동 1603-67 부속10동상가 지하1층 3호,POINT (127.0173472 37.4854804),4.4,pedestrian_3827257152,localroad_3827257152
restaurant_28890,마카모예 샤브바,한식,"서울특별시 서초구 서초동 1498-5 마제스타시티, 힐스테이트 서리풀 119호",POINT (127.0056607 37.4902033),4.2,pedestrian_3827338133,localroad_3827338133
restaurant_28965,방이편백 육분삼십,한식,서울특별시 서초구 서초동 1699-15 1층,POINT (127.0137421 37.4956503),4.2,pedestrian_12062647669,localroad_2103866974
restaurant_28988,김나라분식,분식,서울특별시 서초구 반포동 745-6 (1층),POINT (127.0207492 37.503782),3.8,pedestrian_2477340277,localroad_2477340277
restaurant_29004,털보감자탕,한식,서울특별시 서초구 잠원동 13-10 1층,POINT (127.0181846 37.5165195),2.8,pedestrian_600377821,localroad_600377821
restaurant_29333,터미널 에스프레소 하우스 반포점,까페,서울특별시 서초구 반포동 128-4 강남터미널지하쇼핑몰 지하1층 G-024호,POINT (127.0049412 37.5060737),4.7,pedestrian_11641428830,localroad_11641428830
restaurant_29383,펀비어킹 서초 양재시민의숲역점,호프/통닭,서울특별시 서초구 양재동 327 2층,POINT (127.0403567 37.4687478),4.4,pedestrian_4865811287,localroad_4865811287
restaurant_29419,스시이루,한식,서울특별시 서초구 방배동 851-6 ~8호 1층 나호,POINT (126.9930772 37.4891866),3.5,pedestrian_2103868103,localroad_2103868103
restaurant_29565,바나나 보드카페,한식,서울특별시 서초구 서초동 1458-9,POINT (127.0130588 37.483985),3.7,pedestrian_1430679917,localroad_1430679917
restaurant_29567,와이디푸드 서초점,한식,서울특별시 서초구 서초동 1542-1 서초동 동일하이빌,POINT (127.0082769 37.4916039),4,pedestrian_7888195567,localroad_7888195561
restaurant_29568,양가네 서초점,한식,서울특별시 서초구 서초동 1542-1 서초동 동일하이빌,POINT (127.0082769 37.4916039),4.4,pedestrian_7888195567,localroad_7888195561
restaurant_29627,신사오뎅,한식,서울특별시 서초구 잠원동 26-10,POINT (127.0186105 37.5142344),3.4,pedestrian_8489456681,localroad_4181527974
restaurant_29644,쇼린,일식,서울특별시 서초구 반포동 703-6,POINT (127.0182961 37.5097356),2.9,pedestrian_2477364474,localroad_2477364474
restaurant_29810,레드브릭27 서래빙수,기타,서울특별시 서초구 방배동 876-39 1층,POINT (126.9941962 37.4892232),3.2,pedestrian_2623456310,localroad_2623456310
restaurant_29827,통큰할매 쭈꾸미&낙지,한식,서울특별시 서초구 방배동 923-6 방배아크로타워 1층 124호,POINT (126.9951836 37.4830414),4.5,pedestrian_1696934728,localroad_1696934728
restaurant_29840,서초동 사람들,기타,서울특별시 서초구 서초동 1570-2 지하1층 B1호,POINT (127.0122238 37.4915829),4.1,pedestrian_8487650045,localroad_8487650045
restaurant_29864,잡어와 묵은지,한식,서울특별시 서초구 서초동 1327-0 삼성트라펠리스2 지하 B107,POINT (127.0270873 37.4955897),3.1,pedestrian_3825549699,localroad_3825549699
restaurant_29871,석운가든,한식,서울특별시 서초구 신원동 192-75 1층,POINT (127.0585516 37.4439709),4.1,pedestrian_11744211931,localroad_4313280999
restaurant_29990,101커피컨테이너 국제전자센터점,한식,서울특별시 서초구 서초동 1445-3 국제전자센터 1층,POINT (127.0178205 37.4847365),3.6,pedestrian_2655442263,localroad_2655442263
restaurant_30067,항방양육관,중국식,서울특별시 서초구 서초동 1577-5 동명빌딩 2층,POINT (127.0139187 37.4891011),2.8,pedestrian_3827338117,localroad_3827338117
restaurant_30077,땐서의순정,기타,서울특별시 서초구 양재동 96-16 1층 101호,POINT (127.0394693 37.4771384),3.7,pedestrian_1925498924,localroad_1925498924
restaurant_30191,어부지리,한식,서울특별시 서초구 잠원동 30-6 현진빌딩 1층 1호,POINT (127.0181088 37.5128066),4.1,pedestrian_8489505876,localroad_8489505876
restaurant_30372,소옥,한식,서울특별시 서초구 양재동 400 금산빌딩 1층 101호,POINT (127.0490997 37.4719721),2.8,pedestrian_927740142,localroad_927740142
restaurant_30381,복태포차,정종/대포집/소주방,서울특별시 서초구 반포동 735-16 1층,POINT (127.0221547 37.5070194),4,pedestrian_3827671856,localroad_3827671856
restaurant_30622,일호푸드 주식회사,중국식,서울특별시 서초구 서초동 1576-26 한성빌딩,POINT (127.0137424 37.4904692),3.5,pedestrian_3827547993,localroad_3827547993
restaurant_30623,필리필리 양재점,경양식,서울특별시 서초구 서초동 1357-55 일념빌딩,POINT (127.0308112 37.4874658),3.9,pedestrian_3690640295,localroad_3690640295
restaurant_30653,클로우드(CLOWOOD),기타,서울특별시 서초구 서초동 1359-43 1층,POINT (127.029503 37.4863198),3.7,pedestrian_9657790305,localroad_3690640327
restaurant_30665,유모멘트(주) 아펠가모 반포점,기타,서울특별시 서초구 반포동 63-7 지하2층,POINT (127.0032828 37.5006534),4.8,pedestrian_2623317259,localroad_7888119745
restaurant_30682,사계절,기타,서울특별시 서초구 양재동 332-10 1동 1층 101호,POINT (127.0422861 37.4690428),4,pedestrian_4184618605,localroad_4184618605
restaurant_30684,오양지,한식,서울특별시 서초구 양재동 11-53 1층,POINT (127.0361829 37.4838966),4.7,pedestrian_4184399722,localroad_4184399722
restaurant_30838,한쿡식(Hancooksik),한식,서울특별시 서초구 서초동 1601-10 서초 어반하이 오피스텔,POINT (127.0148471 37.4855677),3,pedestrian_3827258462,localroad_3827257146
restaurant_30866,수이,한식,서울특별시 서초구 방배동 453-1 2층,POINT (126.9827246 37.4804479),2.8,pedestrian_1685579601,localroad_1685579601
restaurant_31003,밸런스에프앤비,기타,서울특별시 서초구 방배동 1421 지하1층102호,POINT (126.9846404 37.4876007),4.1,pedestrian_4309768669,localroad_4309768669
restaurant_31006,동도참치초밥,한식,서울특별시 서초구 방배동 761-4 1층나호,POINT (126.985431 37.4960322),3.7,pedestrian_436844267,localroad_436844267
restaurant_31008,태,일식,서울특별시 서초구 양재동 350-7,POINT (127.0422506 37.4673935),2.9,pedestrian_4184585496,localroad_4184585496
restaurant_31009,봉평고향메밀촌,한식,서울특별시 서초구 잠원동 39-1 동화빌딩 1층,POINT (127.0187108 37.5117574),3.9,pedestrian_4181527979,localroad_4181527979
restaurant_31011,왕떡볶이,분식,서울특별시 서초구 서초동 1440-1 (1층),POINT (127.0216186 37.4856871),4.3,pedestrian_3827257155,localroad_3827257155
restaurant_31012,삼호복집,복어취급,서울특별시 서초구 서초동 1338-10,POINT (127.0298586 37.4911704),3.7,pedestrian_3825549661,localroad_3825549661
restaurant_31114,올라,호프/통닭,서울특별시 서초구 신원동 271-21 B101호,POINT (127.0546688 37.4489768),4.1,pedestrian_9284678873,localroad_3547291980
restaurant_31165,주인장,정종/대포집/소주방,서울특별시 서초구 서초동 1308-11 1층,POINT (127.0250862 37.5007723),3.5,pedestrian_1430655025,localroad_1430655018
restaurant_31169,토쇼켄,기타,서울특별시 서초구 서초동 1624-3 1층,POINT (127.0152517 37.4883373),4.1,pedestrian_9602018607,localroad_3827258659
restaurant_31195,서울곱창,호프/통닭,서울특별시 서초구 방배동 444-1 2층,POINT (126.98228 37.4782184),3.7,pedestrian_1685716300,localroad_1685716300
restaurant_31210,빈브라더스 파미에스테이션,기타,서울특별시 서초구 반포동 118-3 센트럴시티 파미에스테이션 2층 FP203,POINT (127.0062828 37.5038414),3.3,pedestrian_9798531669,localroad_1132502938
restaurant_31226,일상정원 센트럴시티점,일식,서울특별시 서초구 반포동 118-3 CENTRALCITY 반포천 복개주차장,POINT (127.0062828 37.5038414),3.4,pedestrian_9798531669,localroad_1132502938
restaurant_31274,슈가스컬 센트럴시티점,"외국음식전문점(인도,태국등)",서울특별시 서초구 반포동 118-3 CENTRALCITY 반포천 복개주차장,POINT (127.0062828 37.5038414),4.3,pedestrian_9798531669,localroad_1132502938
restaurant_31297,조은F&D(조은에프앤디),분식,서울특별시 서초구 서초동 1573-10 로이어즈타워,POINT (127.0134605 37.4929898),2.6,pedestrian_3827548050,localroad_3827548050
restaurant_31298,카페 고고스,기타,서울특별시 서초구 서초동 1438-1 1층,POINT (127.0228634 37.4864813),4.8,pedestrian_3827258464,localroad_3827258464
restaurant_31341,릴리즈,한식,서울특별시 서초구 잠원동 25-32,POINT (127.0177632 37.5132903),4.4,pedestrian_2429722055,localroad_2429722055
restaurant_31370,방울방울,"외국음식전문점(인도,태국등)",서울특별시 서초구 잠원동 14-6,POINT (127.0179833 37.5163466),3.5,pedestrian_600377821,localroad_600377821
restaurant_31409,온달집 강남역점,한식,서울특별시 서초구 서초동 1307-19 서초동유빌딩 1층,POINT (127.025536 37.5001002),3.5,pedestrian_1430655022,localroad_4944067989
restaurant_31514,잘차림 도시락,기타,서울특별시 서초구 서초동 1712-8 지하1층1003호,POINT (127.0118626 37.4941028),4.3,pedestrian_3153680561,localroad_3153680561
restaurant_31527,청담동 마녀김밥 강남역점,분식,서울특별시 서초구 서초동 1337-17 보원빌딩 1층 103호,POINT (127.0292532 37.492517),3.5,pedestrian_9621002233,localroad_571448680
restaurant_31531,청음실,한식,서울특별시 서초구 반포동 739 1층 1호,POINT (127.0216667 37.5054115),5,pedestrian_2477340278,localroad_2477340278
restaurant_31646,채석강,한식,서울특별시 서초구 서초동 1365-1 승명빌딩 지상1층,POINT (127.0303626 37.4845518),3.9,pedestrian_6337148391,localroad_6337148391
restaurant_31763,(주)지씨에스 신반포4지구,한식,서울특별시 서초구 잠원동 60-3 1층,POINT (127.0125179 37.5104623),3.8,pedestrian_8489061223,localroad_4185626653
restaurant_31792,볼레티(Bauletti),경양식,서울특별시 서초구 방배동 938-23 1층,POINT (126.9925179 37.4862084),3.7,pedestrian_4185834992,localroad_1696934758
restaurant_31889,마당돈까스,경양식,서울특별시 서초구 방배동 913-33,POINT (126.9949544 37.4824267),4.9,pedestrian_1696934728,localroad_1696934728
restaurant_31907,교촌치킨 반포1호점,호프/통닭,서울특별시 서초구 반포동 94-7 1층,POINT (126.9982054 37.4989165),4.2,pedestrian_2622713694,localroad_2622713694
restaurant_31992,달미옥,한식,서울특별시 서초구 서초동 1602-8 21세기 병원,POINT (127.0157328 37.4852868),4.9,pedestrian_3827257147,localroad_3827257147
restaurant_32206,퍼부어 가든,기타,서울특별시 서초구 반포동 95-12 1~2층,POINT (126.9979218 37.4981302),3.2,pedestrian_2622810001,localroad_2622810001
restaurant_32396,포스타 다이닝,한식,서울특별시 서초구 서초동 1665-7 지하1층,POINT (127.0166961 37.4920166),4,pedestrian_3827548036,localroad_3827548036
restaurant_32611,시트로넬,기타,서울특별시 서초구 양재동 81-6 1층101호,POINT (127.0400671 37.4781344),3.3,pedestrian_1925499022,localroad_1925499022
restaurant_32620,건영F&D(건영에프앤디),한식,서울특별시 서초구 서초동 1573-10 로이어즈타워,POINT (127.0134605 37.4929898),3.9,pedestrian_3827548050,localroad_3827548050
restaurant_33058,압구정 화로구이 교대역점,한식,서울특별시 서초구 서초동 1698-10 1층,POINT (127.0144038 37.4960703),3.7,pedestrian_3827548492,localroad_3112862148
restaurant_33182,한얼쿡,한식,서울특별시 서초구 방배동 871-9 우창빌딩 지하1층 나동,POINT (126.9910457 37.487214),4.7,pedestrian_1696934760,localroad_1696934760
restaurant_35838,지코바 양재1호점,호프/통닭,서울특별시 서초구 양재동 263 부광빌딩 1층,POINT (127.0423979 37.4762251),3.4,pedestrian_4184618641,localroad_4184618641
restaurant_36355,벼리스타,한식,"서울특별시 서초구 서초동 1445-14 더?서초 102동 102호,103호",POINT (127.0182281 37.4838298),2.5,pedestrian_3827257101,localroad_3827257101
restaurant_36770,까페?라,까페,서울특별시 서초구 잠원동 19-3번지 1층,POINT (127.0176056 37.5149559),2.6,pedestrian_2861309346,localroad_2861309346
restaurant_37323,슈토3 읿야,일식,서울특별시 서초구 서초동 1361-8번지 1층,POINT (127.0325045 37.4868039),3.1,pedestrian_3827170257,localroad_3827170257
restaurant_37328,미읿,"외국음식전문점(인도,태국등)",서울특별시 서초구 서초동 1698-11번지 상인빌딩 1층,POINT (127.0144395 37.4959354),4.9,pedestrian_3827548492,localroad_3112862148
restaurant_38213,제이엘JL,경양식,서울특별시 서초구 잠원동 30-6 현진빌딩,POINT (127.0181088 37.5128066),3.5,pedestrian_8489505876,localroad_8489505876
restaurant_38368,바나프레소 교육개발원사거리점,기타,서울특별시 서초구 양재동 67-7,POINT (127.038053 37.4782622),2.9,pedestrian_4865882606,localroad_1925498980
restaurant_38946,한우와인,한식,서울특별시 서초구 서초동 1576-3 조흥은행 1층,POINT (127.0138706 37.491038),4.1,pedestrian_2295372311,localroad_2295372311
restaurant_39116,(주)보나비 아티제 강남점,기타,"서울특별시 서초구 서초동 1303-16 강남역 IPARK 지하1층 B111호, B112호, B113호",POINT (127.0238286 37.5026812),3.8,pedestrian_12061684193,localroad_1430655015
