uuid,node1_uuid,node2_uuid,distance,average_travel_time,geometry
localroad_163,localroad_436844243,localroad_436882870,48.658,0.153656842,"MultiLineString ((126.99364 37.48018, 126.9935436 37.4801477, 126.993132 37.4800098))"
localroad_164,localroad_436844259,localroad_3804191211,79.243,0.237729,"MultiLineString ((126.98764 37.48949, 126.9880432 37.4888532))"
localroad_165,localroad_436844259,localroad_3804191229,58.525,0.175575,"MultiLineString ((126.98764 37.48949, 126.9876147 37.4895314, 126.9873506 37.4899636))"
localroad_166,localroad_436844259,localroad_2624566100,70.937,0.236456667,"MultiLineString ((126.98764 37.48949, 126.9881105 37.4896784, 126.9883578 37.4897774))"
localroad_167,localroad_436844263,localroad_3804191253,18.58,0.065576471,"MultiLineString ((126.98693 37.49143, 126.9867429 37.4913533))"
localroad_168,localroad_436844263,localroad_436844264,63.849,0.23943375,"MultiLineString ((126.98693 37.49143, 126.98677 37.49199))"
localroad_169,localroad_436844263,localroad_3804191229,167.475,0.62803125,"MultiLineString ((126.98693 37.49143, 126.9869529 37.4913421, 126.9870346 37.491028, 126.9870406 37.4910009, 126.9870527 37.490946, 126.9870653 37.4908886, 126.9872627 37.490216, 126.98731 37.49003, 126.9873506 37.4899636))"
localroad_170,localroad_436844263,localroad_2511517630,149.188,0.497293333,"MultiLineString ((126.98693 37.49143, 126.9874396 37.491623, 126.9877901 37.4917558, 126.988456 37.492008))"
localroad_171,localroad_436844264,localroad_436844263,63.849,0.23943375,"MultiLineString ((126.98677 37.49199, 126.98693 37.49143))"
localroad_172,localroad_436844264,localroad_2533109198,71.766,0.253291765,"MultiLineString ((126.98677 37.49199, 126.9865985 37.4926209))"
localroad_173,localroad_436844264,localroad_2624211588,133.489,0.471137647,"MultiLineString ((126.98677 37.49199, 126.9871338 37.4921349, 126.9873632 37.4922263, 126.9877449 37.4923783, 126.9881222 37.4925286))"
localroad_174,localroad_436844267,localroad_2533109220,60.93,0.2284875,"MultiLineString ((126.9854671 37.4965596, 126.9847895 37.4964536))"
localroad_175,localroad_436844267,localroad_2533109224,59.618,0.178854,"MultiLineString ((126.9854671 37.4965596, 126.9861298 37.4966646))"
localroad_176,localroad_436844267,localroad_2533109216,144.116,0.540435,"MultiLineString ((126.9854671 37.4965596, 126.9858596 37.4953015))"
localroad_177,localroad_436844267,localroad_2533109229,106.224,0.374908235,"MultiLineString ((126.9854671 37.4965596, 126.985241 37.4974979))"
localroad_178,localroad_436849903,localroad_2545067218,162.337,0.541123333,"MultiLineString ((126.9903763 37.4866475, 126.9912101 37.4853461))"
localroad_179,localroad_436849903,localroad_2624566127,48.709,0.153817895,"MultiLineString ((126.9903763 37.4866475, 126.9901215 37.4870361))"
localroad_180,localroad_436849903,localroad_1696934760,61.818,0.195214737,"MultiLineString ((126.9903763 37.4866475, 126.9910305 37.4868465))"
localroad_181,localroad_436849903,localroad_1887910783,74.195,0.222585,"MultiLineString ((126.9903763 37.4866475, 126.9895912 37.4864085))"
localroad_182,localroad_436849906,localroad_2545067221,139.84,0.4416,"MultiLineString ((126.9928961 37.4874454, 126.9936125 37.4863236))"
localroad_183,localroad_436849906,localroad_2624566125,69.224,0.218602105,"MultiLineString ((126.9928961 37.4874454, 126.9925343 37.4879978))"
localroad_184,localroad_436849906,localroad_2110270505,69.612,0.278448,"MultiLineString ((126.9928961 37.4874454, 126.9936264 37.4876823))"
localroad_185,localroad_436849906,localroad_1696934761,60.148,0.200493333,"MultiLineString ((126.9928961 37.4874454, 126.9922651 37.4872407))"
localroad_186,localroad_436853883,localroad_2622713681,92.405,0.277215,"MultiLineString ((126.9981951 37.4961145, 126.9982061 37.4962229, 126.9982812 37.4969427))"
localroad_187,localroad_436853883,localroad_436837056,125.653,0.376959,"MultiLineString ((126.9981951 37.4961145, 126.9981788 37.496042, 126.9979831 37.4951315, 126.9979682 37.4949993))"
localroad_188,localroad_436853883,localroad_2622713667,59.12,0.197066667,"MultiLineString ((126.9981951 37.4961145, 126.9982697 37.4961102, 126.9988634 37.4960753))"
localroad_189,localroad_436853883,localroad_2622809984,61.452,0.184356,"MultiLineString ((126.9981951 37.4961145, 126.9981374 37.4961187, 126.9974994 37.496141))"
localroad_190,localroad_436853888,localroad_2622713691,80.779,0.30292125,"MultiLineString ((126.9979961 37.4999388, 126.9980616 37.4997931, 126.99818 37.49953, 126.9983159 37.4992582))"
localroad_191,localroad_436853888,localroad_2622809978,63.336,0.21112,"MultiLineString ((126.9979961 37.4999388, 126.9977566 37.4998474, 126.9973491 37.4996919))"
localroad_192,localroad_436853888,localroad_2622713665,63.09,0.2365875,"MultiLineString ((126.9979961 37.4999388, 126.9980809 37.499973, 126.9986443 37.5001784))"
localroad_193,localroad_436854295,localroad_1696934680,124.238,0.372714,"MultiLineString ((127.0066911 37.4782428, 127.0065711 37.4782016, 127.0062564 37.4780936, 127.0057286 37.4787054))"
localroad_194,localroad_436854295,localroad_436830490,73.153,0.258187059,"MultiLineString ((127.0066911 37.4782428, 127.0069117 37.4777979, 127.0069419 37.477737, 127.0069913 37.4776296))"
localroad_195,localroad_436854295,localroad_1696934683,120.063,0.45023625,"MultiLineString ((127.0066911 37.4782428, 127.00664 37.4783459, 127.0061927 37.4792475))"
localroad_196,localroad_436854296,localroad_1430674304,48.737,0.172012941,"MultiLineString ((127.0058694 37.479912, 127.0056616 37.4803181))"
localroad_197,localroad_436854296,localroad_1925407814,57.344,0.229376,"MultiLineString ((127.0058694 37.479912, 127.0059676 37.4799414, 127.0064775 37.4800939))"
localroad_198,localroad_436854296,localroad_1696934683,79.206,0.237618,"MultiLineString ((127.0058694 37.479912, 127.0059332 37.479781, 127.0061927 37.4792475))"
localroad_199,localroad_436854331,localroad_1982932598,303.348,1.07064,"MultiLineString ((127.02421 37.4969787, 127.024059 37.4969326, 127.0240172 37.4969199, 127.0234001 37.4967309, 127.0225217 37.4964548, 127.021891 37.4962639, 127.021568 37.4961662, 127.0210116 37.4959779))"
localroad_200,localroad_436854331,localroad_571449373,179.432,0.717728,"MultiLineString ((127.02421 37.4969787, 127.0241587 37.4970834, 127.024137 37.4971278, 127.0241115 37.4971742, 127.0239544 37.4975009, 127.0235241 37.4984188, 127.0235 37.4984701, 127.0234914 37.4984882))"
localroad_201,localroad_436854331,localroad_10220955574,13.293,0.041977895,"MultiLineString ((127.02421 37.4969787, 127.024237 37.4969205, 127.024262 37.4968665))"
localroad_202,localroad_436859991,localroad_2244637650,77.05,0.243315789,"MultiLineString ((127.0132476 37.5130344, 127.0125217 37.5134199))"
localroad_203,localroad_436859991,localroad_4185626653,444.707,1.778828,"MultiLineString ((127.0132476 37.5130344, 127.0132844 37.5127293, 127.0133752 37.5119762, 127.0134064 37.5117179, 127.0134451 37.5113975, 127.0134809 37.5111003, 127.013445 37.5109698, 127.0133293 37.5108092, 127.0132655 37.5107206, 127.0128754 37.510343"
localroad_204,localroad_436859991,localroad_436816903,87.79,0.277231579,"MultiLineString ((127.0132476 37.5130344, 127.0132362 37.5132813, 127.0133484 37.5138164))"
localroad_205,localroad_436861024,localroad_1858938819,50.494,0.151482,"MultiLineString ((127.0343767 37.4736844, 127.0349255 37.4738129))"
localroad_206,localroad_436861024,localroad_846808337,218.575,0.81965625,"MultiLineString ((127.0343767 37.4736844, 127.034258 37.4736556, 127.0341398 37.4736224, 127.0339916 37.4735663, 127.0333603 37.4732878, 127.0331159 37.4731552, 127.0329312 37.4730501, 127.0327878 37.4729602, 127.0326241 37.4728451, 127.0324649 37.472717"
localroad_207,localroad_436861024,localroad_1925380075,39.996,0.159984,"MultiLineString ((127.0343767 37.4736844, 127.0343674 37.4737047, 127.0343364 37.4737375, 127.034299 37.4737642, 127.0342637 37.4737823, 127.0339953 37.473851))"
localroad_208,localroad_436861025,localroad_1858938819,54.691,0.172708421,"MultiLineString ((127.0355202 37.4739513, 127.0349255 37.4738129))"
localroad_209,localroad_436861025,localroad_1858938775,75.016,0.225048,"MultiLineString ((127.0355202 37.4739513, 127.03585 37.47404, 127.03607 37.47415, 127.0362611 37.4742676))"
localroad_210,localroad_436861025,localroad_1858938768,82.757,0.261337895,"MultiLineString ((127.0355202 37.4739513, 127.0355378 37.4740793, 127.0356442 37.4743175, 127.03584 37.4746453))"
localroad_211,localroad_436861028,localroad_1857470428,40.855,0.144194118,"MultiLineString ((127.03659 37.47447, 127.0369495 37.4747015))"
localroad_212,localroad_436861028,localroad_1858938775,36.728,0.122426667,"MultiLineString ((127.03659 37.47447, 127.0362611 37.4742676))"
localroad_213,localroad_436861028,localroad_1858938822,71.178,0.251216471,"MultiLineString ((127.03659 37.47447, 127.0360412 37.4749391))"
localroad_214,localroad_436861029,localroad_1859559803,9.502,0.038008,"MultiLineString ((127.03732 37.47494, 127.0374063 37.4749911))"
localroad_215,localroad_436861029,localroad_1859559785,32.559,0.12209625,"MultiLineString ((127.03732 37.47494, 127.0370335 37.4747555))"
localroad_216,localroad_436861029,localroad_1858938826,104.652,0.34884,"MultiLineString ((127.03732 37.47494, 127.0365085 37.4756263))"
localroad_217,localroad_436861032,localroad_1925498856,60.713,0.242852,"MultiLineString ((127.0393296 37.4756827, 127.0393321 37.4762287))"
localroad_218,localroad_436861032,localroad_4865811274,48.373,0.170728235,"MultiLineString ((127.0393296 37.4756827, 127.0387815 37.4756759))"
localroad_219,localroad_436861032,localroad_436861034,19.108,0.063693333,"MultiLineString ((127.0393296 37.4756827, 127.0394326 37.4756994, 127.0395339 37.4757362))"
localroad_220,localroad_436861034,localroad_436861036,17.608,0.06603,"MultiLineString ((127.0395339 37.4757362, 127.0396439 37.4758, 127.0396939 37.4758308))"
localroad_221,localroad_436861034,localroad_436861032,19.108,0.057324,"MultiLineString ((127.0395339 37.4757362, 127.0394326 37.4756994, 127.0393296 37.4756827))"
localroad_222,localroad_436861034,localroad_8496510949,19.999,0.066663333,"MultiLineString ((127.0395339 37.4757362, 127.0395631 37.4757244, 127.0395859 37.4757149, 127.039618 37.4756936, 127.0396341 37.4756765, 127.0396395 37.4756489, 127.0396334 37.4755982))"
localroad_223,localroad_436861036,localroad_2932859113,18.954,0.059854737,"MultiLineString ((127.0396939 37.4758308, 127.0398247 37.475966))"
localroad_224,localroad_436861036,localroad_8496510949,26.565,0.08855,"MultiLineString ((127.0396939 37.4758308, 127.0396891 37.4757851, 127.0396853 37.4757425, 127.039669 37.4756808, 127.0396334 37.4755982))"
localroad_225,localroad_436861036,localroad_436861034,17.608,0.06603,"MultiLineString ((127.0396939 37.4758308, 127.0396439 37.4758, 127.0395339 37.4757362))"
localroad_226,localroad_436861037,localroad_1925499043,105.891,0.423564,"MultiLineString ((127.0414354 37.4778471, 127.0404431 37.4783826))"
localroad_227,localroad_436861037,localroad_4184425794,41.898,0.125694,"MultiLineString ((127.0414354 37.4778471, 127.0416901 37.4781651))"
localroad_228,localroad_436861037,localroad_1925498969,36.888,0.13833,"MultiLineString ((127.0414354 37.4778471, 127.0411979 37.4775741))"
localroad_229,localroad_436864976,localroad_4185691251,154.287,0.617148,"MultiLineString ((127.0162809 37.4850243, 127.0145879 37.4846772))"
localroad_230,localroad_436864976,localroad_3827257147,64.372,0.193116,"MultiLineString ((127.0162809 37.4850243, 127.0159582 37.4855435))"
localroad_231,localroad_436864976,localroad_2655442257,100.068,0.375255,"MultiLineString ((127.0162809 37.4850243, 127.0167818 37.4842169))"
localroad_232,localroad_436864976,localroad_3827257140,78.743,0.262476667,"MultiLineString ((127.0162809 37.4850243, 127.0171493 37.4851875))"
localroad_233,localroad_436864995,localroad_1962358596,60.931,0.243724,"MultiLineString ((127.01186 37.5016, 127.0117127 37.5015119, 127.0113085 37.5012701))"
localroad_234,localroad_436864995,localroad_436817738,102.746,0.308238,"MultiLineString ((127.01186 37.5016, 127.0116114 37.5024284, 127.0115903 37.5024989))"
localroad_235,localroad_436864995,localroad_1962358602,201.886,0.807544,"MultiLineString ((127.01186 37.5016, 127.0119571 37.5012871, 127.0119921 37.5011319, 127.0120007 37.5010934, 127.0122058 37.5001836, 127.0122399 37.5000321, 127.0122907 37.4998174))"
localroad_236,localroad_436864998,localroad_4899542156,86.403,0.259209,"MultiLineString ((127.0103746 37.5047198, 127.010288 37.5048942, 127.0102724 37.5049264, 127.0100455 37.5054515))"
localroad_237,localroad_436864998,localroad_10269514025,53.299,0.19987125,"MultiLineString ((127.0103746 37.5047198, 127.010246 37.5046891, 127.0102057 37.5046795, 127.0101403 37.5046639, 127.009796 37.5045817))"
localroad_238,localroad_436864998,localroad_846808242,77.214,0.25738,"MultiLineString ((127.0103746 37.5047198, 127.0105752 37.5047396, 127.0106324 37.5047456, 127.0112432 37.5048057))"
localroad_239,localroad_436864998,localroad_10269514037,57.962,0.204571765,"MultiLineString ((127.0103746 37.5047198, 127.010436 37.5045962, 127.010465 37.5045377, 127.0106154 37.5042348))"
localroad_240,localroad_436871832,localroad_9632566035,94.244,0.282732,"MultiLineString ((127.03072 37.47185, 127.0300735 37.4725246))"
localroad_241,localroad_436871832,localroad_9632566035,101.641,0.406564,"MultiLineString ((127.03072 37.47185, 127.0307102 37.4719008, 127.0307046 37.4719677, 127.030699 37.4720267, 127.030685 37.4720691, 127.0303252 37.4724551, 127.0302738 37.472472, 127.0302068 37.4724866, 127.0301205 37.4725044, 127.0300735 37.4725246))"
localroad_242,localroad_436871832,localroad_436876729,58.408,0.233632,"MultiLineString ((127.03072 37.47185, 127.0310066 37.4715482, 127.0311183 37.4714305))"
localroad_243,localroad_436871835,localroad_436801374,48.568,0.171416471,"MultiLineString ((127.02954 37.47309, 127.029969 37.4733636))"
localroad_244,localroad_436871835,localroad_4634856264,64.625,0.204078947,"MultiLineString ((127.02954 37.47309, 127.0293848 37.472993, 127.0289647 37.4727304))"
localroad_245,localroad_436871835,localroad_9632566035,78.547,0.277224706,"MultiLineString ((127.02954 37.47309, 127.0295806 37.4730462, 127.0298 37.47281, 127.0300735 37.4725246))"
localroad_246,localroad_436876714,localroad_3744265307,719.779,2.272986316,"MultiLineString ((127.0229531 37.4627197, 127.0237079 37.4622116, 127.0237966 37.4621519, 127.024311 37.461812, 127.0245143 37.4617093, 127.0247177 37.4616262, 127.024921 37.4615821, 127.0251552 37.4615724, 127.0254386 37.4616115, 127.0256543 37.4616653,"
localroad_247,localroad_436876714,localroad_846808460,266.729,0.800187,"MultiLineString ((127.0229531 37.4627197, 127.0217699 37.4617976, 127.0215869 37.4616556, 127.0207904 37.4610443))"
localroad_248,localroad_436876714,localroad_562451257,197.53,0.658433333,"MultiLineString ((127.0229531 37.4627197, 127.0218632 37.4634525, 127.0212454 37.4638679))"
localroad_249,localroad_436876714,localroad_3744265302,204.724,0.646496842,"MultiLineString ((127.0229531 37.4627197, 127.0236656 37.463276, 127.0239731 37.4635219, 127.0242296 37.463737, 127.0245751 37.4640353))"
localroad_250,localroad_436876724,localroad_7466374176,82.01,0.32804,"MultiLineString ((127.028554 37.4683718, 127.0277798 37.4687797))"
localroad_251,localroad_436876724,localroad_4634856286,44.594,0.133782,"MultiLineString ((127.028554 37.4683718, 127.0284703 37.4682001, 127.0284047 37.4679895))"
localroad_252,localroad_436876724,localroad_9624439689,317.626,0.952878,"MultiLineString ((127.028554 37.4683718, 127.02921 37.46917, 127.02982 37.4699, 127.0300743 37.4703403, 127.03027 37.47053, 127.0304961 37.4707679))"
localroad_253,localroad_436876729,localroad_414684234,540.849,2.02818375,"MultiLineString ((127.0311183 37.4714305, 127.0312788 37.4712417, 127.0317373 37.4707481, 127.03291 37.4695, 127.0331604 37.4692237, 127.03407 37.46822, 127.0341768 37.4681132, 127.03461 37.46768, 127.0347686 37.4675247))"
localroad_254,localroad_436876729,localroad_436871832,58.408,0.233632,"MultiLineString ((127.0311183 37.4714305, 127.0310066 37.4715482, 127.03072 37.47185))"
localroad_255,localroad_436876729,localroad_846808337,191.938,0.7197675,"MultiLineString ((127.0311183 37.4714305, 127.0312166 37.471522, 127.0312645 37.4715568, 127.0313324 37.4715868, 127.031401 37.4715985, 127.0314431 37.4716026, 127.031536 37.4716056, 127.0315911 37.471607, 127.0316511 37.471618, 127.0317025 37.4716333, 1"
localroad_256,localroad_436876729,localroad_9624439689,91.93,0.324458824,"MultiLineString ((127.0311183 37.4714305, 127.03102 37.47131, 127.0309963 37.4712853, 127.0304961 37.4707679))"
