uuid,node1_uuid,node2_uuid,distance,average_travel_time,geometry
pedestrian_3685,pedestrian_2622809999,pedestrian_3817646123,61.637,1.23274,"MultiLineString ((126.9970275 37.4987243, 126.9977241 37.4986815))"
pedestrian_3686,pedestrian_2622810001,pedestrian_2622809982,94.631,1.89262,"MultiLineString ((126.9976503 37.4978263, 126.9975838 37.4969769))"
pedestrian_3687,pedestrian_2622810001,pedestrian_3817646123,95.317,1.90634,"MultiLineString ((126.9976503 37.4978263, 126.9977241 37.4986815))"
pedestrian_3688,pedestrian_2622810001,pedestrian_2622810003,58.086,1.16172,"MultiLineString ((126.9976503 37.4978263, 126.9969957 37.4978825))"
pedestrian_3689,pedestrian_2622810001,pedestrian_2622713683,60.349,1.20698,"MultiLineString ((126.9976503 37.4978263, 126.9983333 37.4977959))"
pedestrian_3690,pedestrian_2622810003,pedestrian_2622809990,23.843,0.47686,"MultiLineString ((126.9969957 37.4978825, 126.9969997 37.4980969))"
pedestrian_3691,pedestrian_2622810003,pedestrian_2622810044,31.488,0.62976,"MultiLineString ((126.9969957 37.4978825, 126.9966394 37.4978993))"
pedestrian_3692,pedestrian_2622810003,pedestrian_2622810001,58.086,1.16172,"MultiLineString ((126.9969957 37.4978825, 126.9976503 37.4978263))"
pedestrian_3693,pedestrian_2622810003,pedestrian_2622810023,97.925,1.9585,"MultiLineString ((126.9969957 37.4978825, 126.9969113 37.4970594, 126.9968886 37.4970076))"
pedestrian_3694,pedestrian_2622810007,pedestrian_2622810030,26.84,0.5368,"MultiLineString ((126.9961509 37.4979292, 126.9958469 37.4979387))"
pedestrian_3695,pedestrian_2622810007,pedestrian_2622810044,43.223,0.86446,"MultiLineString ((126.9961509 37.4979292, 126.9966394 37.4978993))"
pedestrian_3696,pedestrian_2622810007,pedestrian_2622810048,47.379,0.94758,"MultiLineString ((126.9961509 37.4979292, 126.9961092 37.498354))"
pedestrian_3697,pedestrian_2622810007,pedestrian_2622810037,126.246,2.52492,"MultiLineString ((126.9961509 37.4979292, 126.9960692 37.4967957))"
pedestrian_3698,pedestrian_2622810009,pedestrian_2622810030,32.579,0.65158,"MultiLineString ((126.9954778 37.4979292, 126.9958469 37.4979387))"
pedestrian_3699,pedestrian_2622810009,pedestrian_2622874569,96.752,1.93504,"MultiLineString ((126.9954778 37.4979292, 126.9955976 37.4970643))"
pedestrian_3700,pedestrian_2622810009,pedestrian_2622874564,50.492,1.00984,"MultiLineString ((126.9954778 37.4979292, 126.9949083 37.497884))"
pedestrian_3701,pedestrian_2622810009,pedestrian_11428504913,85.502,1.71004,"MultiLineString ((126.9954778 37.4979292, 126.995337 37.498421, 126.9952104 37.4986658))"
pedestrian_3702,pedestrian_2622810015,pedestrian_2385934071,31.729,0.63458,"MultiLineString ((126.993003 37.4976575, 126.9930314 37.4975717, 126.9930782 37.4973786))"
pedestrian_3703,pedestrian_2622810015,pedestrian_11428490564,41.594,0.83188,"MultiLineString ((126.993003 37.4976575, 126.9929261 37.4978766, 126.9929091 37.4980226))"
pedestrian_3704,pedestrian_2622810015,pedestrian_2622874594,107.498,2.14996,"MultiLineString ((126.993003 37.4976575, 126.9926815 37.4975812, 126.9923864 37.4972771, 126.9923416 37.4972446, 126.9920316 37.4973525))"
pedestrian_3705,pedestrian_2622810015,pedestrian_2622874553,118.806,2.37612,"MultiLineString ((126.993003 37.4976575, 126.9932302 37.4976818, 126.9941237 37.4978415, 126.9943247 37.4978534))"
pedestrian_3706,pedestrian_2622810023,pedestrian_2622810035,31.039,0.62078,"MultiLineString ((126.9968886 37.4970076, 126.9967732 37.4967439))"
pedestrian_3707,pedestrian_2622810023,pedestrian_2622810026,32.109,0.64218,"MultiLineString ((126.9968886 37.4970076, 126.9972521 37.496993))"
pedestrian_3708,pedestrian_2622810023,pedestrian_2622810003,97.925,1.9585,"MultiLineString ((126.9968886 37.4970076, 126.9969113 37.4970594, 126.9969957 37.4978825))"
pedestrian_3709,pedestrian_2622810024,pedestrian_2622810027,41.131,0.82262,"MultiLineString ((126.9964837 37.4961269, 126.9969473 37.4961661))"
pedestrian_3710,pedestrian_2622810024,pedestrian_2622874675,95.381,1.90762,"MultiLineString ((126.9964837 37.4961269, 126.9962997 37.4958967, 126.996369 37.4954634, 126.996336 37.4953173))"
pedestrian_3711,pedestrian_2622810024,pedestrian_2622810035,73.379,1.46758,"MultiLineString ((126.9964837 37.4961269, 126.9965267 37.4961805, 126.9967732 37.4967439))"
pedestrian_3712,pedestrian_2622810026,pedestrian_2622810023,32.109,0.64218,"MultiLineString ((126.9972521 37.496993, 126.9968886 37.4970076))"
pedestrian_3713,pedestrian_2622810026,pedestrian_2622809982,29.317,0.58634,"MultiLineString ((126.9972521 37.496993, 126.9975838 37.4969769))"
pedestrian_3714,pedestrian_2622810026,pedestrian_2622810027,95.798,1.91596,"MultiLineString ((126.9972521 37.496993, 126.9969473 37.4961661))"
pedestrian_3715,pedestrian_2622810027,pedestrian_2622810024,41.131,0.82262,"MultiLineString ((126.9969473 37.4961661, 126.9964837 37.4961269))"
pedestrian_3716,pedestrian_2622810027,pedestrian_2622809984,48.787,0.97574,"MultiLineString ((126.9969473 37.4961661, 126.9974994 37.496141))"
pedestrian_3717,pedestrian_2622810027,pedestrian_2622810026,95.798,1.91596,"MultiLineString ((126.9969473 37.4961661, 126.9972521 37.496993))"
pedestrian_3718,pedestrian_2622810027,pedestrian_2622810029,148.492,2.96984,"MultiLineString ((126.9969473 37.4961661, 126.9968168 37.4948347))"
pedestrian_3719,pedestrian_2622810029,pedestrian_2622810027,148.492,2.96984,"MultiLineString ((126.9968168 37.4948347, 126.9969473 37.4961661))"
pedestrian_3720,pedestrian_2622810029,pedestrian_2385935469,48.734,0.97468,"MultiLineString ((126.9968168 37.4948347, 126.9971827 37.4948728, 126.9973641 37.4948516))"
pedestrian_3721,pedestrian_2622810029,pedestrian_2385935466,53.29,1.0658,"MultiLineString ((126.9968168 37.4948347, 126.9966613 37.4948236, 126.996216 37.4947853))"
pedestrian_3722,pedestrian_2622810030,pedestrian_2622810009,32.579,0.65158,"MultiLineString ((126.9958469 37.4979387, 126.9954778 37.4979292))"
pedestrian_3723,pedestrian_2622810030,pedestrian_2622810007,26.84,0.5368,"MultiLineString ((126.9958469 37.4979387, 126.9961509 37.4979292))"
pedestrian_3724,pedestrian_2622810030,pedestrian_2622810031,46.437,0.92874,"MultiLineString ((126.9958469 37.4979387, 126.995842 37.4983563))"
pedestrian_3725,pedestrian_2622810031,pedestrian_11428490546,55.428,1.10856,"MultiLineString ((126.995842 37.4983563, 126.9955943 37.4988144))"
pedestrian_3726,pedestrian_2622810031,pedestrian_2622810030,46.437,0.92874,"MultiLineString ((126.995842 37.4983563, 126.9958469 37.4979387))"
pedestrian_3727,pedestrian_2622810031,pedestrian_2622810048,23.573,0.47146,"MultiLineString ((126.995842 37.4983563, 126.9961092 37.498354))"
pedestrian_3728,pedestrian_2622810032,pedestrian_11428490546,16.857,0.33714,"MultiLineString ((126.9955189 37.4989537, 126.9955943 37.4988144))"
pedestrian_3729,pedestrian_2622810032,pedestrian_2622874541,37.436,0.74872,"MultiLineString ((126.9955189 37.4989537, 126.99514 37.4988021))"
pedestrian_3730,pedestrian_2622810032,pedestrian_11428504984,115.961,2.31922,"MultiLineString ((126.9955189 37.4989537, 126.9966897 37.4994278))"
pedestrian_3731,pedestrian_2622810033,pedestrian_2622809999,12.183,0.24366,"MultiLineString ((126.9970323 37.4988338, 126.9970275 37.4987243))"
pedestrian_3732,pedestrian_2622810033,pedestrian_2622810034,67.208,1.34416,"MultiLineString ((126.9970323 37.4988338, 126.9963433 37.4985759))"
pedestrian_3733,pedestrian_2622810033,pedestrian_11428504960,61.965,1.2393,"MultiLineString ((126.9970323 37.4988338, 126.9970497 37.499229, 126.9969915 37.4993841))"
pedestrian_3734,pedestrian_2622810034,pedestrian_2622810033,67.208,1.34416,"MultiLineString ((126.9963433 37.4985759, 126.9970323 37.4988338))"
pedestrian_3735,pedestrian_2622810035,pedestrian_2622810023,31.039,0.62078,"MultiLineString ((126.9967732 37.4967439, 126.9968886 37.4970076))"
pedestrian_3736,pedestrian_2622810035,pedestrian_2622810046,16.329,0.32658,"MultiLineString ((126.9967732 37.4967439, 126.9965889 37.4967575))"
pedestrian_3737,pedestrian_2622810035,pedestrian_2622810024,73.379,1.46758,"MultiLineString ((126.9967732 37.4967439, 126.9965267 37.4961805, 126.9964837 37.4961269))"
pedestrian_3738,pedestrian_2622810037,pedestrian_2622810046,46.045,0.9209,"MultiLineString ((126.9960692 37.4967957, 126.9965889 37.4967575))"
pedestrian_3739,pedestrian_2622810037,pedestrian_2622810007,126.246,2.52492,"MultiLineString ((126.9960692 37.4967957, 126.9961509 37.4979292))"
pedestrian_3740,pedestrian_2622810037,pedestrian_2622810039,37.819,0.75638,"MultiLineString ((126.9960692 37.4967957, 126.9956406 37.4968027))"
pedestrian_3741,pedestrian_2622810039,pedestrian_2622874569,29.335,0.5867,"MultiLineString ((126.9956406 37.4968027, 126.9955976 37.4970643))"
pedestrian_3742,pedestrian_2622810039,pedestrian_2622810037,37.819,0.75638,"MultiLineString ((126.9956406 37.4968027, 126.9960692 37.4967957))"
pedestrian_3743,pedestrian_2622810039,pedestrian_2622874549,103.311,2.06622,"MultiLineString ((126.9956406 37.4968027, 126.9952066 37.4966823, 126.9949666 37.4965043, 126.9945909 37.4965623))"
pedestrian_3744,pedestrian_2622810044,pedestrian_2622810007,43.223,0.86446,"MultiLineString ((126.9966394 37.4978993, 126.9961509 37.4979292))"
pedestrian_3745,pedestrian_2622810044,pedestrian_2622810003,31.488,0.62976,"MultiLineString ((126.9966394 37.4978993, 126.9969957 37.4978825))"
pedestrian_3746,pedestrian_2622810044,pedestrian_2622810046,127.041,2.54082,"MultiLineString ((126.9966394 37.4978993, 126.9965889 37.4967575))"
pedestrian_3747,pedestrian_2622810044,pedestrian_2622810048,90.507,1.81014,"MultiLineString ((126.9966394 37.4978993, 126.9966362 37.4982678, 126.9964953 37.4983506, 126.9961092 37.498354))"
pedestrian_3748,pedestrian_2622810046,pedestrian_2622810037,46.045,0.9209,"MultiLineString ((126.9965889 37.4967575, 126.9960692 37.4967957))"
pedestrian_3749,pedestrian_2622810046,pedestrian_2622810035,16.329,0.32658,"MultiLineString ((126.9965889 37.4967575, 126.9967732 37.4967439))"
pedestrian_3750,pedestrian_2622810046,pedestrian_2622810044,127.041,2.54082,"MultiLineString ((126.9965889 37.4967575, 126.9966394 37.4978993))"
pedestrian_3751,pedestrian_2622810048,pedestrian_2622810031,23.573,0.47146,"MultiLineString ((126.9961092 37.498354, 126.995842 37.4983563))"
pedestrian_3752,pedestrian_2622810048,pedestrian_2622810007,47.379,0.94758,"MultiLineString ((126.9961092 37.498354, 126.9961509 37.4979292))"
pedestrian_3753,pedestrian_2622810048,pedestrian_2622810044,90.507,1.81014,"MultiLineString ((126.9961092 37.498354, 126.9964953 37.4983506, 126.9966362 37.4982678, 126.9966394 37.4978993))"
pedestrian_3754,pedestrian_2622874541,pedestrian_11428504913,16.379,0.32758,"MultiLineString ((126.99514 37.4988021, 126.9952104 37.4986658))"
pedestrian_3755,pedestrian_2622874541,pedestrian_2622810032,37.436,0.74872,"MultiLineString ((126.99514 37.4988021, 126.9955189 37.4989537))"
pedestrian_3756,pedestrian_2622874541,pedestrian_5735933950,78.044,1.56088,"MultiLineString ((126.99514 37.4988021, 126.9944976 37.4985406, 126.9943455 37.4984949))"
pedestrian_3757,pedestrian_2622874549,pedestrian_2622874562,19.047,0.38094,"MultiLineString ((126.9945909 37.4965623, 126.9945665 37.4963921))"
pedestrian_3758,pedestrian_2622874549,pedestrian_2622810039,103.311,2.06622,"MultiLineString ((126.9945909 37.4965623, 126.9949666 37.4965043, 126.9952066 37.4966823, 126.9956406 37.4968027))"
pedestrian_3759,pedestrian_2622874549,pedestrian_2622874571,66.322,1.32644,"MultiLineString ((126.9945909 37.4965623, 126.9943731 37.4966352, 126.9943569 37.4970439))"
pedestrian_3760,pedestrian_2622874551,pedestrian_11428505041,17.895,0.3579,"MultiLineString ((126.9942126 37.4984551, 126.9942423 37.4982959))"
pedestrian_3761,pedestrian_2622874551,pedestrian_5735933950,12.532,0.25064,"MultiLineString ((126.9942126 37.4984551, 126.9943455 37.4984949))"
pedestrian_3762,pedestrian_2622874551,pedestrian_2385934065,122.042,2.44084,"MultiLineString ((126.9942126 37.4984551, 126.9935362 37.4982754, 126.9932151 37.4981886, 126.9928918 37.4981328))"
pedestrian_3763,pedestrian_2622874553,pedestrian_2622874573,68.185,1.3637,"MultiLineString ((126.9943247 37.4978534, 126.9943491 37.4972405))"
pedestrian_3764,pedestrian_2622874553,pedestrian_11428505041,49.738,0.99476,"MultiLineString ((126.9943247 37.4978534, 126.9942423 37.4982959))"
pedestrian_3765,pedestrian_2622874553,pedestrian_2622810015,118.806,2.37612,"MultiLineString ((126.9943247 37.4978534, 126.9941237 37.4978415, 126.9932302 37.4976818, 126.993003 37.4976575))"
pedestrian_3766,pedestrian_2622874553,pedestrian_2622874564,51.598,1.03196,"MultiLineString ((126.9943247 37.4978534, 126.9944188 37.497859, 126.9949083 37.497884))"
pedestrian_3767,pedestrian_2622874562,pedestrian_2622874549,19.047,0.38094,"MultiLineString ((126.9945665 37.4963921, 126.9945909 37.4965623))"
pedestrian_3768,pedestrian_2622874562,pedestrian_2622874562,139.423,2.78846,"MultiLineString ((126.9945665 37.4963921, 126.9945233 37.4960904, 126.9949471 37.4959882, 126.9950276 37.4961074, 126.9945665 37.4963921))"
pedestrian_3769,pedestrian_2622874562,pedestrian_2622874562,139.423,2.78846,"MultiLineString ((126.9945665 37.4963921, 126.9950276 37.4961074, 126.9949471 37.4959882, 126.9945233 37.4960904, 126.9945665 37.4963921))"
pedestrian_3770,pedestrian_2622874564,pedestrian_2622874565,90.358,1.80716,"MultiLineString ((126.9949083 37.497884, 126.9949964 37.4970744))"
pedestrian_3771,pedestrian_2622874564,pedestrian_2622810009,50.492,1.00984,"MultiLineString ((126.9949083 37.497884, 126.9954778 37.4979292))"
pedestrian_3772,pedestrian_2622874564,pedestrian_2622874553,51.598,1.03196,"MultiLineString ((126.9949083 37.497884, 126.9944188 37.497859, 126.9943247 37.4978534))"
pedestrian_3773,pedestrian_2622874565,pedestrian_2622874564,90.358,1.80716,"MultiLineString ((126.9949964 37.4970744, 126.9949083 37.497884))"
pedestrian_3774,pedestrian_2622874565,pedestrian_2622874571,56.519,1.13038,"MultiLineString ((126.9949964 37.4970744, 126.9943569 37.4970439))"
pedestrian_3775,pedestrian_2622874565,pedestrian_2622874569,53.682,1.07364,"MultiLineString ((126.9949964 37.4970744, 126.9950987 37.4970446, 126.9955976 37.4970643))"
pedestrian_3776,pedestrian_2622874569,pedestrian_2622810039,29.335,0.5867,"MultiLineString ((126.9955976 37.4970643, 126.9956406 37.4968027))"
pedestrian_3777,pedestrian_2622874569,pedestrian_2622810009,96.752,1.93504,"MultiLineString ((126.9955976 37.4970643, 126.9954778 37.4979292))"
pedestrian_3778,pedestrian_2622874569,pedestrian_2622874565,53.682,1.07364,"MultiLineString ((126.9955976 37.4970643, 126.9950987 37.4970446, 126.9949964 37.4970744))"
pedestrian_3779,pedestrian_2622874571,pedestrian_2622874573,21.872,0.43744,"MultiLineString ((126.9943569 37.4970439, 126.9943491 37.4972405))"
pedestrian_3780,pedestrian_2622874571,pedestrian_2622874565,56.519,1.13038,"MultiLineString ((126.9943569 37.4970439, 126.9949964 37.4970744))"
pedestrian_3781,pedestrian_2622874571,pedestrian_2622874549,66.322,1.32644,"MultiLineString ((126.9943569 37.4970439, 126.9943731 37.4966352, 126.9945909 37.4965623))"
pedestrian_3782,pedestrian_2622874573,pedestrian_2622874571,21.872,0.43744,"MultiLineString ((126.9943491 37.4972405, 126.9943569 37.4970439))"
pedestrian_3783,pedestrian_2622874573,pedestrian_2622874553,68.185,1.3637,"MultiLineString ((126.9943491 37.4972405, 126.9943247 37.4978534))"
pedestrian_3784,pedestrian_2622874573,pedestrian_2385934071,120.676,2.41352,"MultiLineString ((126.9943491 37.4972405, 126.9939772 37.4971856, 126.9937041 37.4971215, 126.9930782 37.4973786))"
pedestrian_3785,pedestrian_2622874586,pedestrian_11428504892,16.501,0.33002,"MultiLineString ((126.991374 37.498158, 126.9913746 37.4980096))"
pedestrian_3786,pedestrian_2622874586,pedestrian_11428490507,30.584,0.61168,"MultiLineString ((126.991374 37.498158, 126.9910277 37.498171))"
pedestrian_3787,pedestrian_2622874586,pedestrian_2622874588,62.556,1.25112,"MultiLineString ((126.991374 37.498158, 126.9920821 37.4981282))"
pedestrian_3788,pedestrian_2622874588,pedestrian_11428504910,14.716,0.29432,"MultiLineString ((126.9920821 37.4981282, 126.9920863 37.4979959))"
pedestrian_3789,pedestrian_2622874588,pedestrian_2622874586,62.556,1.25112,"MultiLineString ((126.9920821 37.4981282, 126.991374 37.498158))"
pedestrian_3790,pedestrian_2622874588,pedestrian_846808303,31.489,0.62978,"MultiLineString ((126.9920821 37.4981282, 126.9924388 37.4981178))"
pedestrian_3791,pedestrian_2622874594,pedestrian_2622874596,46.783,0.93566,"MultiLineString ((126.9920316 37.4973525, 126.9919432 37.4973832, 126.9915848 37.4975771))"
pedestrian_3792,pedestrian_2622874594,pedestrian_2622810015,107.498,2.14996,"MultiLineString ((126.9920316 37.4973525, 126.9923416 37.4972446, 126.9923864 37.4972771, 126.9926815 37.4975812, 126.993003 37.4976575))"
pedestrian_3793,pedestrian_2622874594,pedestrian_2622874599,42.029,0.84058,"MultiLineString ((126.9920316 37.4973525, 126.9921017 37.4974726, 126.9920952 37.4975837, 126.9920952 37.4977181))"
pedestrian_3794,pedestrian_2622874596,pedestrian_11428504892,54.833,1.09666,"MultiLineString ((126.9915848 37.4975771, 126.9915435 37.4975994, 126.9914527 37.4976751, 126.9913754 37.4977976, 126.9913746 37.4980096))"
pedestrian_3795,pedestrian_2622874596,pedestrian_2622874594,46.783,0.93566,"MultiLineString ((126.9915848 37.4975771, 126.9919432 37.4973832, 126.9920316 37.4973525))"
pedestrian_3796,pedestrian_2622874596,pedestrian_2622874599,51.718,1.03436,"MultiLineString ((126.9915848 37.4975771, 126.9917402 37.4977129, 126.9920952 37.4977181))"
pedestrian_3797,pedestrian_2622874599,pedestrian_11428504910,30.9,0.618,"MultiLineString ((126.9920952 37.4977181, 126.9920863 37.4979959))"
pedestrian_3798,pedestrian_2622874599,pedestrian_2622874594,42.029,0.84058,"MultiLineString ((126.9920952 37.4977181, 126.9920952 37.4975837, 126.9921017 37.4974726, 126.9920316 37.4973525))"
pedestrian_3799,pedestrian_2622874599,pedestrian_2622874596,51.718,1.03436,"MultiLineString ((126.9920952 37.4977181, 126.9917402 37.4977129, 126.9915848 37.4975771))"
pedestrian_3800,pedestrian_2622874601,pedestrian_8486079750,19.652,0.39304,"MultiLineString ((126.9914144 37.4962854, 126.9914702 37.4961143))"
pedestrian_3801,pedestrian_2622874601,pedestrian_2385934930,60.931,1.21862,"MultiLineString ((126.9914144 37.4962854, 126.991372 37.4964154, 126.9913398 37.4968283))"
pedestrian_3802,pedestrian_2622874601,pedestrian_2622874661,122.791,2.45582,"MultiLineString ((126.9914144 37.4962854, 126.9908116 37.4960644, 126.9908885 37.4958569, 126.9910883 37.4955324))"
pedestrian_3803,pedestrian_2622874613,pedestrian_8486079750,124.171,2.48342,"MultiLineString ((126.9920728 37.4951164, 126.9918601 37.4953557, 126.9915705 37.4958068, 126.9914702 37.4961143))"
